Age,Gender,Occupation,Years_Driving,Annual_Mileage,Claims_Frequency,Claim_Severity,Traffic_Violations,Vehicle_Age,Vehicle_Type,Location,Risk_Level
24,Male,Engineer,41,6951,1,131.25952907622164,2,17,Motorcycle,Urban,Moderate
61,Female,Engineer,44,5344,0,1220.5596047785311,0,14,SUV,Rural,Moderate
40,Female,Teacher,24,8426,0,9.66676101061941,1,2,Motorcycle,Rural,Low
58,Female,Doctor,13,10993,0,282.61123719636606,2,14,Truck,Rural,Low
28,Male,Engineer,11,7334,0,71.09633724963078,0,4,SUV,Urban,Moderate
59,Female,Doctor,15,20006,1,724.4138185019823,2,14,Sedan,Rural,Low
50,Male,Teacher,10,10048,1,420.65547992792705,2,11,SUV,Urban,Low
67,Male,Doctor,42,22949,0,148.02158890482065,0,12,Truck,Urban,Moderate
53,Female,Student,41,11068,0,0.32087856192072906,1,13,Sedan,Urban,Low
54,Male,Doctor,3,18909,0,491.65589912649835,0,11,Motorcycle,Urban,Moderate
58,Female,Driver,16,2416,0,348.808395748513,0,17,Truck,Rural,Moderate
34,Female,Driver,44,29055,0,47.81396091413545,1,4,Motorcycle,Rural,Low
52,Male,Teacher,17,29447,0,1908.9827422894027,2,16,Truck,Rural,Low
65,Male,Teacher,25,2794,1,528.9520674935357,0,6,Motorcycle,Rural,Low
22,Female,Teacher,30,28641,0,1490.6971798034,0,6,SUV,Rural,Low
65,Female,Student,47,3720,0,548.2541903441723,2,18,Sedan,Rural,Low
49,Female,Student,35,7826,0,69.90254981043242,0,7,SUV,Rural,Moderate
20,Female,Doctor,37,29780,0,501.3095439812606,0,15,Truck,Urban,Low
69,Male,Engineer,13,7795,1,2172.7190026251674,0,9,Sedan,Rural,Low
64,Male,Driver,24,21060,0,7.802765240558209,0,5,SUV,Urban,Low
52,Male,Driver,38,6076,0,2256.688882498821,0,2,Truck,Rural,Moderate
69,Female,Driver,26,16462,2,1069.2315441583723,0,2,Sedan,Rural,Very High
31,Male,Doctor,9,7369,1,5433.82158441778,0,8,SUV,Urban,Moderate
65,Male,Doctor,19,9544,1,2478.3401105337866,0,8,Motorcycle,Rural,Low
48,Male,Teacher,28,12423,0,2032.1945135288186,2,5,Sedan,Urban,Low
48,Male,Engineer,7,10619,1,38.23139553235217,0,18,Motorcycle,Urban,High
34,Female,Teacher,45,6826,1,328.8484539014961,1,16,Sedan,Rural,Low
41,Male,Doctor,22,3192,0,469.5937082969206,4,11,SUV,Rural,Moderate
69,Male,Student,30,27353,0,1203.3816069584789,2,14,Truck,Rural,Moderate
40,Male,Teacher,37,20920,1,1045.9461932781014,0,8,SUV,Rural,Moderate
35,Male,Doctor,16,16250,1,188.37484104109575,0,10,SUV,Urban,Low
67,Female,Doctor,36,24683,0,1334.9769361151393,1,11,Sedan,Urban,Moderate
31,Female,Student,5,26692,1,169.16211467164558,0,19,Motorcycle,Rural,Moderate
67,Male,Student,29,3320,0,609.6026612988926,1,18,SUV,Urban,Moderate
32,Female,Student,23,25255,1,864.503907830314,0,18,Motorcycle,Urban,Moderate
32,Female,Engineer,6,17917,1,2045.4839122757646,1,19,Sedan,Urban,Moderate
23,Female,Doctor,36,10409,1,997.8317412310297,0,7,Truck,Urban,Very High
44,Female,Student,33,16529,0,3097.62603138622,1,8,Sedan,Urban,Low
32,Male,Engineer,49,15795,1,5201.843812078427,1,15,Motorcycle,Rural,Moderate
67,Female,Driver,41,12180,0,710.9496138045938,1,16,Motorcycle,Urban,Low
53,Female,Driver,16,16370,0,52.85219905146261,1,19,Motorcycle,Rural,Low
25,Male,Driver,34,27804,1,28.72761468951667,0,11,SUV,Urban,Low
32,Male,Doctor,43,22735,0,1935.501641219372,0,7,Motorcycle,Rural,Low
20,Male,Engineer,26,19363,0,692.8474652850409,0,19,Motorcycle,Urban,Low
64,Male,Engineer,37,19460,1,456.9589807644239,0,16,SUV,Rural,Moderate
30,Female,Driver,13,26107,0,334.7123132976604,0,8,Motorcycle,Urban,Low
58,Male,Teacher,17,12268,0,330.9927733443333,1,18,SUV,Rural,Moderate
51,Female,Driver,32,11136,1,75.60743415480667,0,8,Truck,Urban,High
41,Female,Doctor,32,21619,0,360.9595856650311,0,13,SUV,Urban,Low
57,Male,Driver,28,12291,0,1035.0916628336442,2,10,SUV,Urban,Low
49,Male,Driver,29,7241,0,486.47444739745913,1,19,Motorcycle,Rural,Low
49,Female,Engineer,25,13549,2,2953.0140651495085,1,18,Sedan,Rural,High
47,Female,Driver,47,13021,0,1103.1337780768097,0,10,SUV,Urban,Moderate
69,Male,Student,22,5114,1,1994.9287756031483,2,1,Sedan,Urban,Low
66,Male,Student,27,15347,0,121.21925823537032,3,5,Truck,Urban,Low
30,Male,Teacher,44,3584,0,598.7753858220868,0,3,SUV,Urban,Low
18,Female,Doctor,38,10740,0,42.3216976313168,3,9,Motorcycle,Rural,Moderate
51,Female,Doctor,20,2488,0,2253.9234861464633,1,8,Truck,Urban,Low
32,Male,Engineer,45,21043,0,158.84171301459372,2,16,SUV,Urban,Moderate
61,Female,Doctor,24,23786,2,1636.91948173924,2,10,SUV,Urban,Moderate
31,Male,Teacher,47,14319,1,2574.5389900167547,0,19,Motorcycle,Urban,Low
46,Female,Student,47,25431,0,583.1961651889989,0,14,Motorcycle,Rural,Low
51,Female,Engineer,8,1227,0,493.24918954632165,3,5,Motorcycle,Rural,Moderate
35,Male,Student,14,21855,0,916.5850210235064,0,6,SUV,Rural,Low
24,Male,Teacher,39,6242,0,1348.343728496041,0,8,Sedan,Urban,Moderate
46,Male,Engineer,14,14401,0,1037.3569778219785,0,11,Motorcycle,Rural,Low
48,Female,Driver,5,25007,0,1.1553379629955218,1,8,Sedan,Urban,Low
42,Female,Doctor,47,21736,0,1541.4768840356276,2,13,Motorcycle,Urban,Low
55,Male,Teacher,21,15850,0,159.45074398534612,2,1,Sedan,Rural,Low
31,Female,Engineer,15,22312,0,597.2486483434117,0,17,SUV,Urban,Moderate
25,Male,Student,36,15094,1,331.782598841104,1,16,SUV,Rural,Very High
44,Female,Engineer,33,17177,0,2629.8051737222504,1,9,SUV,Rural,Moderate
19,Male,Driver,17,8315,1,697.3725049009845,0,8,Sedan,Urban,Low
34,Female,Teacher,20,16746,1,738.4804544269861,0,1,Sedan,Urban,Moderate
54,Female,Engineer,1,13988,1,79.20223215627897,1,8,Truck,Urban,Low
31,Female,Teacher,16,14198,0,2276.5375096297,3,5,Motorcycle,Rural,Low
42,Female,Teacher,45,1698,1,273.1580475639118,0,18,Sedan,Urban,High
47,Male,Student,18,1437,0,534.3630037245089,0,7,Motorcycle,Rural,Moderate
46,Female,Doctor,10,23203,0,4219.538495992452,0,18,Truck,Urban,Low
37,Male,Driver,23,16995,2,120.92000166638365,2,16,Truck,Rural,Low
38,Male,Engineer,18,7180,2,1267.721831143379,2,12,Sedan,Rural,Moderate
39,Male,Doctor,49,10876,1,301.2867374465964,1,4,SUV,Urban,Moderate
52,Male,Student,9,19537,0,544.3653449328039,0,13,Sedan,Urban,Low
54,Female,Doctor,46,13902,0,541.6163776050234,0,11,Truck,Urban,Low
33,Male,Teacher,30,23422,3,2691.6795484418485,1,16,SUV,Rural,Low
67,Female,Teacher,13,23392,1,10.41640850739673,2,12,Sedan,Rural,Moderate
66,Female,Driver,31,23759,0,457.6073050923665,2,14,SUV,Urban,Low
60,Female,Engineer,46,28490,1,1913.4077339664148,2,16,Truck,Rural,Moderate
34,Female,Engineer,43,28793,0,2413.6528169639932,2,18,Sedan,Rural,Low
33,Male,Student,13,22520,0,372.9852700814598,0,8,SUV,Rural,Low
19,Female,Driver,32,6278,0,277.0120766999834,1,3,Truck,Urban,Low
21,Male,Engineer,17,1959,0,618.5397739008115,1,7,Sedan,Rural,Low
38,Female,Teacher,3,11031,0,1369.7895314415953,0,10,Sedan,Urban,Low
56,Female,Driver,1,25853,0,167.2815112393484,0,11,SUV,Urban,Low
51,Male,Doctor,5,21604,1,1534.6402809248764,2,1,SUV,Urban,Low
47,Female,Driver,32,21140,0,718.8187484567494,3,11,SUV,Rural,Moderate
23,Female,Driver,25,8587,0,151.76000155282745,0,5,Sedan,Urban,Low
34,Female,Engineer,45,26919,0,1114.008286150141,0,13,SUV,Urban,Very High
56,Female,Student,5,22154,0,989.4013230836504,2,16,SUV,Urban,Low
42,Female,Student,37,9906,0,973.8212214986461,2,11,Motorcycle,Urban,Low
22,Male,Engineer,23,15298,1,1405.6262549486717,0,5,SUV,Rural,Low
22,Female,Engineer,12,10697,0,199.94325379526185,0,6,Sedan,Rural,Moderate
37,Female,Engineer,34,21305,0,1195.665246911724,0,3,Sedan,Rural,Low
33,Male,Student,23,20098,0,2182.975789732934,0,2,Motorcycle,Urban,Moderate
68,Female,Engineer,16,2347,1,755.6851345330695,1,6,Truck,Urban,Low
58,Male,Doctor,49,6008,1,665.5897942989777,0,10,Sedan,Urban,Low
54,Female,Doctor,5,23469,2,1598.4393013058527,1,6,Motorcycle,Rural,Low
57,Female,Teacher,44,25553,0,158.10047676773755,1,2,Sedan,Urban,Low
26,Male,Doctor,47,28018,0,416.8405348613333,1,17,SUV,Rural,Low
22,Female,Driver,28,5868,0,1922.6719217242623,1,1,SUV,Urban,Low
59,Female,Teacher,6,4960,0,692.6958562148208,1,1,Sedan,Rural,Moderate
19,Male,Doctor,13,10944,2,1835.310896487164,1,6,Motorcycle,Urban,Low
26,Male,Driver,43,3505,1,290.17591790197804,2,17,Sedan,Urban,Low
60,Female,Doctor,30,22480,0,493.59916353802026,1,2,SUV,Rural,Moderate
53,Male,Driver,26,24759,1,1735.1065039335556,1,17,SUV,Rural,Low
39,Female,Engineer,17,19121,1,178.52314789698374,0,16,Motorcycle,Urban,Low
39,Male,Driver,9,13361,0,2251.679877345454,3,7,Motorcycle,Rural,Low
39,Female,Engineer,16,16843,1,370.8655111571216,0,4,SUV,Urban,Low
51,Male,Driver,49,18492,1,3600.7539843135473,0,13,Truck,Rural,Low
46,Male,Driver,18,20063,0,1758.6776963357422,2,4,SUV,Rural,Moderate
55,Male,Doctor,13,18421,0,608.0438506058689,0,5,Truck,Rural,Low
63,Male,Driver,29,6760,0,1355.7443763104272,1,16,Motorcycle,Rural,Low
50,Male,Doctor,43,10103,0,810.2704631768755,0,9,Sedan,Urban,Low
35,Male,Driver,45,14081,1,1919.0075603540308,1,11,SUV,Urban,Low
24,Male,Student,24,19480,0,730.0371289342468,1,12,Truck,Rural,Very High
18,Male,Teacher,45,16785,1,4422.454676621299,2,14,SUV,Rural,Low
50,Male,Doctor,44,28589,0,143.30120032261203,2,15,SUV,Rural,Moderate
18,Female,Doctor,46,1358,0,1128.4604799902277,2,5,Sedan,Rural,Low
41,Male,Engineer,13,6953,0,281.9035036846863,2,10,Truck,Rural,High
21,Female,Student,25,2076,0,212.23788702883334,1,18,Motorcycle,Urban,Moderate
21,Male,Engineer,41,15088,1,524.6722940989142,0,8,Truck,Rural,Low
35,Female,Student,46,8236,1,458.01438051509956,1,8,SUV,Rural,Moderate
44,Female,Student,1,6671,1,47.44314119702124,0,4,Sedan,Rural,Moderate
60,Male,Driver,9,23199,0,558.1332298584064,2,19,Motorcycle,Rural,Low
49,Male,Engineer,4,23148,0,3034.8530583286097,1,11,Sedan,Rural,Moderate
50,Female,Teacher,28,27679,1,629.0011307073457,0,6,Sedan,Urban,Low
45,Female,Student,12,5974,0,359.2714633509972,0,1,SUV,Urban,Moderate
59,Male,Student,24,4527,0,2977.4209095522497,1,5,Motorcycle,Rural,Low
58,Male,Doctor,46,19686,1,704.6581795906387,0,1,Sedan,Rural,Moderate
53,Male,Driver,9,13292,0,338.4175876882706,1,3,Motorcycle,Rural,Moderate
23,Female,Teacher,35,10796,1,1527.8095601807086,2,3,Motorcycle,Rural,Low
33,Male,Student,38,2075,0,253.1047368646148,1,3,Motorcycle,Rural,Moderate
51,Male,Doctor,35,21432,1,284.68537360496975,0,7,Sedan,Rural,Low
40,Male,Engineer,33,17712,0,392.0534483818263,1,1,Sedan,Urban,Moderate
67,Male,Student,35,15433,2,502.1441274818367,1,10,Truck,Urban,Low
59,Male,Doctor,46,28808,0,874.3788109901217,0,5,Motorcycle,Rural,Low
41,Female,Engineer,20,4477,1,724.1935055198961,3,16,Sedan,Urban,Moderate
66,Female,Driver,2,8124,0,1361.5267802598455,0,16,Sedan,Urban,Moderate
30,Male,Engineer,44,18386,1,1262.912307538065,4,4,SUV,Rural,Low
35,Male,Student,26,26152,1,46.63067291690054,2,17,Truck,Urban,Moderate
30,Female,Teacher,42,25902,0,143.7599270673447,2,13,Motorcycle,Rural,Low
66,Male,Engineer,13,23770,1,242.3160771446103,1,3,Sedan,Urban,Very High
54,Female,Teacher,30,27103,0,910.4672011748224,1,8,Sedan,Rural,Moderate
60,Male,Teacher,32,15702,0,2256.315730966372,2,2,Truck,Rural,Low
56,Female,Engineer,36,3821,0,392.9042478788715,1,11,Truck,Rural,Low
59,Female,Driver,19,10657,0,3317.15268641795,1,4,Motorcycle,Rural,Moderate
34,Male,Engineer,22,12417,0,189.78198648922853,0,8,Sedan,Urban,Low
32,Female,Doctor,1,27857,1,2586.7050248134906,1,13,Truck,Urban,High
35,Male,Teacher,11,13939,0,1614.4613902574422,2,4,Sedan,Urban,Low
40,Female,Student,26,19764,0,492.71299483940686,0,2,Truck,Rural,Moderate
68,Male,Teacher,48,9686,2,231.06501830754334,0,8,Sedan,Urban,Low
47,Male,Student,19,26714,1,496.41804506600306,0,18,Truck,Urban,Low
51,Male,Doctor,19,3416,1,240.46603107807775,1,7,Sedan,Rural,Very High
21,Female,Doctor,12,26932,0,823.6015580188046,2,17,Truck,Rural,Moderate
20,Male,Doctor,3,26729,0,855.2397577794867,0,14,Truck,Rural,Low
24,Male,Engineer,18,20633,1,1461.8342408887204,2,7,Motorcycle,Rural,Moderate
35,Male,Teacher,49,3142,0,750.4904521160076,0,13,Sedan,Urban,Low
59,Female,Student,5,20772,1,423.34331876292754,2,2,SUV,Rural,Moderate
24,Male,Doctor,48,26700,1,2425.8715621233678,2,12,Truck,Rural,Low
57,Female,Doctor,24,22699,0,81.20849812643394,1,2,Sedan,Urban,Low
23,Female,Student,14,26377,2,1654.3395211209865,2,8,SUV,Rural,Low
39,Female,Teacher,38,11234,0,526.9120156867205,1,18,Motorcycle,Rural,Low
18,Male,Teacher,3,1207,1,199.7926210667766,1,2,Motorcycle,Urban,Low
21,Male,Student,6,11846,0,128.23769196796133,3,4,SUV,Rural,Moderate
63,Female,Driver,12,9664,1,249.4418513561494,0,17,Motorcycle,Rural,Moderate
66,Male,Teacher,11,19022,0,130.0583754079423,1,14,Motorcycle,Rural,Low
69,Male,Student,39,22511,1,614.2076818365396,1,8,Sedan,Rural,Low
67,Female,Student,26,25711,0,430.30558466855643,0,4,Truck,Rural,Moderate
60,Female,Doctor,1,16246,0,440.9716372566826,0,16,Sedan,Urban,Moderate
46,Male,Student,16,5356,1,170.6320971168574,3,9,Truck,Rural,Low
38,Female,Engineer,48,26746,0,1078.0527549737117,0,18,SUV,Rural,Low
43,Male,Doctor,49,26033,0,935.9760606352746,1,18,Truck,Rural,Low
31,Female,Doctor,47,7024,0,4033.424290812283,1,13,Sedan,Urban,Moderate
26,Male,Teacher,9,8605,1,183.49533257099668,0,11,Sedan,Rural,Moderate
64,Male,Driver,5,2436,0,1795.8604880848272,3,2,Motorcycle,Urban,Low
29,Female,Teacher,8,12763,1,34.458549747334835,0,2,SUV,Rural,Low
59,Male,Engineer,21,23759,1,76.14601467794711,2,11,Sedan,Urban,Low
68,Male,Doctor,33,27724,1,1044.270843552422,2,13,Truck,Rural,Low
68,Female,Doctor,39,29818,1,521.666935275423,0,15,Sedan,Urban,Moderate
23,Male,Student,43,14004,1,262.0157367570731,1,16,Sedan,Rural,Low
37,Male,Driver,20,9698,1,2.7603171700963403,0,16,Sedan,Rural,Moderate
41,Male,Driver,45,11797,0,1088.1054721634835,1,17,Motorcycle,Urban,Low
44,Female,Student,22,23631,1,581.3349493220934,2,17,Motorcycle,Urban,Low
55,Female,Engineer,13,27959,0,187.27849278609656,2,7,Truck,Urban,Low
25,Female,Driver,39,26021,0,3583.5811086960407,2,9,Motorcycle,Urban,Low
18,Female,Doctor,11,3781,0,432.07880536934454,1,4,Truck,Rural,High
66,Female,Engineer,18,1443,0,361.0555257935335,2,15,Motorcycle,Urban,Moderate
66,Male,Teacher,30,17501,2,713.991356752581,0,11,Motorcycle,Urban,Low
41,Male,Teacher,33,10732,0,324.6320838293754,1,6,SUV,Urban,High
64,Male,Engineer,44,11962,0,318.5016502875742,3,1,Truck,Rural,Low
24,Female,Doctor,3,1566,0,3389.860718707884,2,1,Motorcycle,Urban,Low
36,Male,Teacher,1,20986,0,302.6571368449588,3,5,Sedan,Rural,Moderate
39,Female,Doctor,36,19320,1,930.0520694135221,1,4,Sedan,Rural,High
52,Male,Student,6,5183,0,38.16581384092862,2,14,Motorcycle,Rural,Moderate
47,Female,Driver,37,8926,0,167.64882710486597,2,10,Truck,Rural,Low
46,Male,Engineer,29,10844,2,22.32762182130172,1,1,Motorcycle,Rural,Low
39,Male,Driver,11,21955,0,764.5931427257983,1,12,Truck,Urban,Low
28,Female,Student,13,6801,1,676.4996443071067,1,17,Motorcycle,Urban,Moderate
37,Male,Teacher,11,14796,1,401.8554026299985,3,3,SUV,Rural,Low
46,Male,Doctor,38,17021,1,1204.9111387349712,0,10,Truck,Urban,Moderate
68,Female,Doctor,25,21774,2,982.9505783552786,1,1,Motorcycle,Rural,Moderate
58,Male,Student,15,22199,0,917.1454037855374,1,19,SUV,Urban,Low
59,Male,Engineer,13,6500,0,409.86193119768944,0,18,SUV,Rural,Low
51,Female,Driver,42,6402,1,396.22650719278,1,13,Truck,Rural,Low
18,Female,Teacher,33,24371,0,2067.105019465844,2,17,Motorcycle,Rural,Low
48,Female,Engineer,13,5781,0,785.1852050953025,0,4,SUV,Urban,Low
47,Female,Student,38,3686,0,317.77597226936825,0,9,SUV,Rural,Moderate
65,Female,Student,24,16515,0,783.5550261118735,0,10,Sedan,Rural,Low
35,Male,Doctor,20,18587,0,310.29696612498157,1,10,Sedan,Urban,Moderate
34,Female,Teacher,44,6056,1,204.93415257083865,2,15,Sedan,Urban,Moderate
55,Female,Engineer,17,12129,0,331.5314257633235,0,5,Truck,Rural,Low
31,Male,Doctor,24,8057,0,991.2634627801929,1,18,Sedan,Urban,Low
40,Male,Teacher,26,25981,0,725.3357810794801,1,11,Motorcycle,Rural,Low
42,Male,Driver,40,13099,0,179.72536288556853,1,13,SUV,Urban,Low
32,Male,Driver,32,16855,0,2385.0195650204796,0,17,Sedan,Rural,Moderate
63,Male,Doctor,29,14578,0,689.7451778918352,1,18,Motorcycle,Urban,Low
39,Female,Engineer,14,23097,0,1578.546241108985,1,16,Motorcycle,Urban,Low
20,Male,Teacher,37,6183,0,401.5055983246364,1,18,Sedan,Urban,Low
36,Female,Driver,22,21598,1,3159.6498232577665,0,5,Truck,Urban,Low
61,Male,Driver,34,21463,1,1394.7019972873277,2,8,Motorcycle,Rural,Low
51,Female,Engineer,27,17326,0,606.065068919483,2,14,Truck,Urban,Low
52,Male,Doctor,28,17696,0,2325.7803604594847,2,13,Truck,Urban,Low
67,Female,Student,22,9354,1,1263.9580826919744,2,9,Truck,Rural,Low
18,Female,Teacher,43,18912,0,563.0460033809699,2,1,Motorcycle,Urban,Moderate
69,Female,Driver,3,13580,0,3654.965871677844,0,18,Sedan,Urban,Low
38,Female,Student,22,22880,0,354.59616114370834,0,7,Motorcycle,Rural,Low
46,Female,Engineer,48,10757,1,296.48167836519167,0,9,SUV,Rural,Moderate
23,Female,Doctor,21,16760,1,2250.5260645862236,0,7,SUV,Rural,Moderate
54,Female,Teacher,16,5768,0,1228.8525567879024,0,8,Sedan,Rural,Low
18,Female,Engineer,9,24951,1,423.8986862487315,1,18,Motorcycle,Rural,Low
68,Female,Doctor,13,1398,0,263.7082798401449,0,10,Motorcycle,Urban,Low
18,Female,Engineer,10,16244,0,196.0614772608343,0,17,SUV,Rural,Low
44,Male,Driver,49,24014,2,376.14376625681604,2,19,SUV,Rural,Low
38,Female,Driver,21,29162,2,134.14870687727782,1,1,Motorcycle,Urban,High
33,Female,Student,49,18431,0,157.06108138774124,3,2,Motorcycle,Urban,Moderate
61,Male,Engineer,42,19326,0,1498.9001820728242,2,14,Sedan,Urban,Low
57,Female,Driver,40,28706,0,65.88365253287245,1,4,Motorcycle,Rural,Low
43,Female,Doctor,7,28372,0,578.5483733228086,1,17,Truck,Urban,Low
33,Male,Student,46,1239,1,519.1919161109322,0,17,Sedan,Rural,Low
45,Male,Teacher,22,27934,1,3223.6632368511755,2,8,Truck,Urban,Moderate
18,Female,Engineer,18,7464,2,626.501518729745,1,1,SUV,Urban,Low
53,Male,Driver,21,1671,0,175.3721977485441,2,17,Truck,Rural,Low
27,Female,Doctor,14,20003,0,92.55913071022508,0,8,Truck,Rural,Low
60,Female,Engineer,10,25303,0,1318.406231371535,1,13,SUV,Urban,Low
34,Female,Doctor,33,3461,0,159.85946324260246,3,2,Truck,Urban,Moderate
40,Male,Student,9,28969,0,2780.348485667284,0,17,Motorcycle,Rural,Low
24,Female,Driver,18,25977,1,819.1942609725439,1,7,SUV,Rural,Low
61,Female,Driver,13,19490,1,513.6572741968326,2,16,SUV,Rural,Moderate
24,Male,Student,17,21532,1,1153.0663882038048,1,17,Motorcycle,Urban,Moderate
61,Female,Doctor,23,2087,0,221.8045432709349,2,4,Sedan,Urban,Low
32,Female,Engineer,25,7776,1,481.6836030603651,2,10,Sedan,Rural,Moderate
51,Female,Doctor,16,10334,2,33.98484822461931,0,9,Sedan,Rural,Moderate
63,Female,Engineer,24,21765,0,2101.099726790997,0,10,SUV,Urban,Low
62,Female,Student,31,27641,0,553.8324218080178,2,19,Truck,Rural,Moderate
21,Female,Teacher,11,6124,1,1422.2332657810982,2,6,Motorcycle,Urban,Moderate
31,Male,Engineer,23,29484,0,2487.166810095663,2,12,Truck,Urban,Low
31,Female,Driver,41,24943,0,1057.834537065595,3,11,Motorcycle,Urban,Moderate
33,Female,Driver,39,29831,1,471.1990644831988,1,15,Sedan,Rural,Low
24,Male,Driver,22,13151,0,966.3439632676088,1,14,Sedan,Rural,Moderate
49,Female,Doctor,33,17525,0,446.80449872936356,0,12,Sedan,Rural,Low
36,Female,Doctor,41,17780,0,837.7429238813959,2,19,Motorcycle,Urban,Low
19,Male,Doctor,42,22521,1,565.9249655080375,1,12,SUV,Urban,Moderate
27,Male,Driver,48,28203,0,162.36414328634112,1,7,Motorcycle,Rural,Low
67,Male,Engineer,18,24665,1,1514.5875992473427,0,5,SUV,Rural,Low
34,Male,Driver,14,18939,0,686.0108175847411,0,15,Sedan,Rural,Low
54,Male,Engineer,28,8054,0,210.89716310776956,0,16,SUV,Urban,Low
29,Male,Doctor,11,23278,0,2224.048193927573,1,11,Sedan,Urban,Low
23,Male,Teacher,24,11700,0,1918.81171692964,0,17,Truck,Urban,Moderate
39,Female,Doctor,36,29957,1,818.3162633782246,1,6,Motorcycle,Urban,High
49,Female,Student,19,2028,1,3517.2372835926726,1,6,SUV,Rural,Low
58,Female,Engineer,13,11368,0,2619.6309949841207,2,12,SUV,Urban,High
37,Male,Teacher,33,22435,1,2273.082971124249,1,8,SUV,Urban,Low
18,Female,Doctor,19,18054,0,143.05289384889014,1,5,SUV,Urban,Low
64,Male,Teacher,47,17122,3,349.03217390814393,0,11,Truck,Urban,Low
23,Female,Driver,32,5594,0,527.95519289426,1,2,Truck,Rural,Moderate
36,Female,Engineer,15,15611,1,1783.2513957574117,2,8,SUV,Rural,Moderate
35,Female,Student,11,14394,3,2049.772156868388,0,8,Truck,Rural,Low
23,Female,Driver,23,2855,1,1392.252862731542,1,8,Sedan,Urban,High
62,Male,Teacher,5,17319,1,639.4155114439,0,17,Truck,Rural,Low
50,Male,Doctor,22,20813,0,176.6192270555997,0,7,Motorcycle,Rural,Low
40,Female,Engineer,42,15985,0,35.83050860698805,0,3,Motorcycle,Urban,Moderate
40,Male,Student,18,22660,0,1201.6500212118829,1,1,Sedan,Rural,Moderate
43,Male,Doctor,7,11270,0,5142.010546463112,1,5,SUV,Urban,Low
30,Female,Student,33,24370,1,423.84109602482596,0,16,Sedan,Rural,Low
24,Male,Engineer,3,27582,0,841.0253469735345,1,4,Sedan,Rural,Moderate
32,Male,Teacher,28,14597,0,1663.7983643613547,0,15,Truck,Rural,Low
61,Male,Student,1,10880,0,206.38673332936972,0,17,SUV,Urban,Low
44,Male,Engineer,49,21815,1,1769.3544045036128,0,17,Truck,Rural,Low
43,Female,Student,47,17953,0,981.7446359169327,0,13,Truck,Urban,Moderate
50,Female,Doctor,37,23840,1,843.6173625538066,1,11,SUV,Rural,Low
32,Male,Student,22,13886,1,1436.668849019371,0,16,SUV,Urban,Moderate
53,Female,Doctor,48,18530,0,275.6857064698735,0,4,Truck,Rural,Low
62,Female,Doctor,44,12966,0,953.9417281107796,1,15,Truck,Rural,Moderate
44,Female,Engineer,19,26440,0,274.93203865626907,0,12,Motorcycle,Rural,Moderate
22,Male,Driver,14,7514,3,197.8845236199893,0,14,Sedan,Urban,Moderate
19,Male,Student,3,5900,0,976.4512177379122,0,13,Sedan,Urban,Low
50,Female,Teacher,19,13601,1,313.72643706349794,1,9,Truck,Rural,High
33,Female,Doctor,33,17411,1,1253.0901281387803,0,15,Truck,Urban,Low
